user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts
U01277,49,1,7-15L,mobile,partner_referral,PLT_10,2025-05-22,1,4,deposit,2
U01278,33,3,<3L,desktop,direct,PLT_06,2025-03-06,0,2,details,1
U01279,22,1,7-15L,desktop,google_ads,PLT_07,2025-05-02,0,2,details,1
U01280,26,2,<3L,mobile,partner_referral,PLT_09,2025-03-30,0,3,kyc,2
U01281,56,2,7-15L,mobile,google_ads,PLT_10,2024-09-23,0,3,kyc,1
U01282,34,3,3-7L,mobile,google_ads,PLT_10,2025-03-04,0,3,kyc,1
U01283,35,2,3-7L,desktop,social_media,PLT_14,2025-04-14,0,1,fd_view,1
U01284,34,1,<3L,mobile,direct,PLT_12,2025-05-05,1,4,deposit,1
U01285,60,2,<3L,tablet,partner_referral,PLT_15,2024-11-20,0,0,landing,1
U01286,57,2,>15L,mobile,social_media,PLT_04,2025-02-04,0,3,kyc,1
U01287,64,1,3-7L,mobile,organic,PLT_05,2025-03-18,0,1,fd_view,2
U01288,36,2,7-15L,tablet,google_ads,PLT_08,2025-05-03,0,3,kyc,2
U01289,41,1,>15L,mobile,partner_referral,PLT_01,2025-04-14,0,0,landing,1
U01290,22,1,<3L,desktop,organic,PLT_12,2024-06-01,0,2,details,1
U01291,55,2,3-7L,mobile,google_ads,PLT_06,2025-03-05,0,1,fd_view,1
U01292,23,1,7-15L,mobile,partner_referral,PLT_15,2025-04-01,1,4,deposit,2
U01293,40,2,>15L,mobile,organic,PLT_04,2025-03-05,0,1,fd_view,2
U01294,24,2,>15L,desktop,google_ads,PLT_05,2024-12-02,0,0,landing,1
U01295,30,3,3-7L,desktop,partner_referral,PLT_11,2025-04-13,0,1,fd_view,2
U01296,27,1,7-15L,mobile,partner_referral,PLT_05,2025-05-09,0,1,fd_view,1
U01297,30,1,<3L,tablet,direct,PLT_02,2025-02-16,0,2,details,1
U01298,31,1,>15L,mobile,partner_referral,PLT_08,2025-01-21,0,0,landing,2
U01299,31,2,>15L,mobile,google_ads,PLT_15,2025-01-03,0,2,details,1
U01300,48,3,<3L,mobile,direct,PLT_02,2024-09-18,0,2,details,1
U01301,24,1,3-7L,mobile,social_media,PLT_04,2025-04-07,1,4,deposit,3
U01302,40,3,<3L,mobile,google_ads,PLT_12,2025-05-23,0,1,fd_view,1
U01303,52,1,3-7L,tablet,organic,PLT_13,2024-06-01,1,4,deposit,3
U01304,31,2,7-15L,mobile,social_media,PLT_05,2025-03-25,0,2,details,1
U01305,29,3,3-7L,mobile,partner_referral,PLT_14,2025-02-04,0,0,landing,1
U01306,35,3,<3L,mobile,social_media,PLT_01,2025-01-21,0,0,landing,1
U01307,52,3,3-7L,desktop,social_media,PLT_06,2025-02-27,1,4,deposit,3
U01308,40,3,>15L,desktop,partner_referral,PLT_02,2025-05-05,1,4,deposit,1
U01309,31,2,7-15L,mobile,direct,PLT_14,2024-12-15,0,1,fd_view,1
U01310,43,3,3-7L,mobile,partner_referral,PLT_05,2024-11-18,0,3,kyc,3
U01311,24,1,<3L,mobile,organic,PLT_15,2025-02-25,0,1,fd_view,1
U01312,46,3,>15L,mobile,social_media,PLT_06,2025-03-13,1,4,deposit,1
U01313,42,2,7-15L,mobile,google_ads,PLT_11,2025-05-18,1,4,deposit,3
U01314,34,3,3-7L,mobile,social_media,PLT_08,2025-05-22,0,0,landing,2
U01315,27,2,<3L,mobile,direct,PLT_09,2025-04-13,0,1,fd_view,2
U01316,27,2,<3L,mobile,social_media,PLT_13,2025-04-18,0,2,details,1
U01317,44,2,<3L,mobile,partner_referral,PLT_15,2024-06-01,0,3,kyc,2
U01318,52,3,3-7L,tablet,google_ads,PLT_12,2024-11-30,0,3,kyc,2
U01319,30,1,>15L,tablet,google_ads,PLT_06,2025-01-23,1,4,deposit,1
U01320,43,1,3-7L,desktop,google_ads,PLT_05,2025-03-06,0,1,fd_view,1
U01321,22,1,7-15L,mobile,partner_referral,PLT_12,2025-05-11,0,1,fd_view,1
U01322,30,1,3-7L,mobile,social_media,PLT_04,2024-06-01,0,2,details,1
U01323,37,3,7-15L,mobile,social_media,PLT_02,2025-04-06,0,3,kyc,2
U01324,27,1,7-15L,desktop,organic,PLT_02,2025-05-19,1,4,deposit,2
U01325,26,3,<3L,mobile,google_ads,PLT_07,2025-03-12,0,0,landing,1
U01326,29,2,3-7L,desktop,social_media,PLT_05,2024-09-26,0,1,fd_view,1
U01327,41,1,7-15L,tablet,google_ads,PLT_07,2024-09-13,0,0,landing,1
U01328,35,3,<3L,mobile,partner_referral,PLT_13,2025-05-31,0,2,details,3
U01329,22,2,3-7L,desktop,social_media,PLT_11,2024-09-14,0,1,fd_view,1
U01330,22,2,3-7L,mobile,social_media,PLT_01,2025-04-24,0,2,details,2
U01331,30,2,>15L,mobile,google_ads,PLT_01,2025-05-28,0,0,landing,1
U01332,43,3,3-7L,mobile,direct,PLT_05,2024-10-19,0,1,fd_view,1
U01333,22,1,7-15L,mobile,organic,PLT_02,2024-10-05,0,1,fd_view,1
U01334,32,3,3-7L,desktop,direct,PLT_08,2025-02-13,0,2,details,2
U01335,31,3,7-15L,mobile,organic,PLT_14,2025-02-19,1,4,deposit,1
U01336,54,2,3-7L,mobile,organic,PLT_15,2024-11-12,0,3,kyc,1
U01337,33,1,>15L,desktop,direct,PLT_03,2024-11-28,0,1,fd_view,1
U01338,42,2,3-7L,desktop,google_ads,PLT_01,2024-09-10,0,1,fd_view,1
U01339,39,1,7-15L,mobile,social_media,PLT_13,2025-02-25,0,3,kyc,1
U01340,22,1,7-15L,desktop,social_media,PLT_02,2024-06-01,0,2,details,1
U01341,47,1,3-7L,desktop,direct,PLT_10,2024-06-01,0,2,details,3
U01342,40,2,<3L,mobile,direct,PLT_10,2025-05-18,0,3,kyc,1
U01343,44,3,<3L,mobile,google_ads,PLT_07,2024-10-17,0,3,kyc,2
U01344,70,3,<3L,mobile,social_media,PLT_06,2025-03-10,0,3,kyc,1
U01345,22,3,>15L,desktop,organic,PLT_12,2025-04-04,0,1,fd_view,1
U01346,58,2,<3L,desktop,google_ads,PLT_08,2025-02-08,0,3,kyc,1
U01347,34,2,<3L,desktop,social_media,PLT_07,2025-05-26,0,0,landing,1
U01348,41,2,7-15L,mobile,google_ads,PLT_14,2025-03-09,1,4,deposit,2
U01349,37,3,3-7L,mobile,partner_referral,PLT_10,2024-09-29,1,4,deposit,3
U01350,32,1,3-7L,mobile,partner_referral,PLT_13,2025-05-04,0,2,details,2
U01351,31,3,<3L,mobile,partner_referral,PLT_08,2025-03-27,0,1,fd_view,1
U01352,41,2,>15L,desktop,direct,PLT_03,2024-06-30,1,4,deposit,2
U01353,22,2,>15L,desktop,organic,PLT_06,2025-03-26,0,0,landing,1
U01354,47,3,>15L,mobile,partner_referral,PLT_13,2025-04-09,0,1,fd_view,1
U01355,33,2,3-7L,mobile,direct,PLT_07,2025-03-24,0,1,fd_view,1
U01356,24,3,7-15L,mobile,google_ads,PLT_15,2025-03-06,0,0,landing,1
U01357,32,3,<3L,mobile,organic,PLT_10,2025-02-02,0,2,details,3
U01358,53,2,<3L,mobile,partner_referral,PLT_11,2024-11-20,1,4,deposit,3
U01359,31,1,<3L,mobile,google_ads,PLT_01,2025-03-21,0,0,landing,1
U01360,42,2,3-7L,mobile,organic,PLT_01,2024-11-09,0,3,kyc,1
U01361,29,3,3-7L,mobile,social_media,PLT_07,2025-03-02,0,2,details,2
U01362,47,1,3-7L,mobile,partner_referral,PLT_13,2025-04-13,0,1,fd_view,1
U01363,46,2,<3L,mobile,direct,PLT_11,2025-01-24,0,2,details,1
U01364,60,2,3-7L,desktop,social_media,PLT_13,2025-01-01,0,2,details,1
U01365,35,3,7-15L,mobile,social_media,PLT_03,2025-02-24,0,3,kyc,1
U01366,46,1,3-7L,tablet,organic,PLT_03,2025-05-26,0,3,kyc,1
U01367,39,3,7-15L,mobile,google_ads,PLT_15,2025-05-10,0,3,kyc,1
U01368,53,3,<3L,mobile,organic,PLT_05,2025-04-22,0,1,fd_view,1
U01369,29,1,7-15L,mobile,direct,PLT_15,2025-04-23,0,3,kyc,1
U01370,46,1,3-7L,mobile,organic,PLT_11,2025-01-18,0,2,details,1
U01371,35,3,<3L,desktop,google_ads,PLT_06,2025-05-30,0,0,landing,1
U01372,37,1,<3L,mobile,partner_referral,PLT_02,2024-12-14,0,0,landing,1
U01373,39,3,7-15L,tablet,google_ads,PLT_03,2025-04-25,0,1,fd_view,2
U01374,41,2,7-15L,desktop,google_ads,PLT_06,2025-04-18,0,3,kyc,1
U01375,36,1,3-7L,mobile,partner_referral,PLT_03,2025-03-03,0,2,details,1
U01376,40,3,3-7L,mobile,organic,PLT_14,2025-05-03,1,4,deposit,2
U01377,56,2,>15L,desktop,organic,PLT_05,2024-09-16,0,2,details,2
U01378,49,2,7-15L,mobile,google_ads,PLT_09,2025-05-22,1,4,deposit,2
U01379,48,2,3-7L,desktop,social_media,PLT_12,2025-03-23,0,1,fd_view,2
U01380,32,2,3-7L,mobile,partner_referral,PLT_03,2024-10-17,0,1,fd_view,3
U01381,27,1,<3L,mobile,google_ads,PLT_12,2025-02-07,0,1,fd_view,2
U01382,49,2,7-15L,mobile,partner_referral,PLT_11,2025-04-21,0,3,kyc,1
U01383,48,3,3-7L,mobile,google_ads,PLT_13,2025-03-28,0,0,landing,1
U01384,55,1,>15L,desktop,direct,PLT_13,2025-01-05,0,3,kyc,1
U01385,30,2,3-7L,mobile,organic,PLT_06,2024-06-01,0,2,details,3
U01386,35,2,3-7L,desktop,social_media,PLT_11,2024-09-06,1,4,deposit,1
U01387,22,3,3-7L,mobile,direct,PLT_05,2025-04-12,0,2,details,1
U01388,33,1,>15L,mobile,social_media,PLT_05,2024-06-01,0,2,details,2
U01389,49,3,7-15L,mobile,organic,PLT_11,2025-05-31,0,1,fd_view,1
U01390,32,2,3-7L,mobile,google_ads,PLT_14,2025-05-29,0,1,fd_view,1
U01391,45,1,7-15L,mobile,social_media,PLT_14,2024-11-05,0,0,landing,2
U01392,35,1,3-7L,mobile,organic,PLT_06,2025-05-06,0,0,landing,1
U01393,41,1,3-7L,desktop,social_media,PLT_06,2025-05-25,0,2,details,1
U01394,24,2,<3L,mobile,social_media,PLT_01,2025-04-30,0,2,details,2
U01395,39,2,3-7L,mobile,social_media,PLT_11,2025-03-27,0,3,kyc,1
U01396,22,3,<3L,desktop,organic,PLT_15,2024-12-26,0,1,fd_view,2
U01397,35,2,>15L,desktop,social_media,PLT_09,2025-02-04,0,1,fd_view,1
U01398,22,1,3-7L,mobile,social_media,PLT_05,2025-04-30,1,4,deposit,1
U01399,52,2,>15L,mobile,social_media,PLT_01,2025-03-10,1,4,deposit,3
U01400,47,3,3-7L,desktop,organic,PLT_08,2024-07-24,0,2,details,1
U01401,43,1,7-15L,desktop,organic,PLT_07,2024-11-11,0,3,kyc,1
U01402,56,1,3-7L,mobile,google_ads,PLT_07,2025-04-16,1,4,deposit,2
U01403,26,1,<3L,mobile,organic,PLT_15,2024-06-01,1,4,deposit,1
U01404,58,3,3-7L,desktop,partner_referral,PLT_14,2025-01-05,0,0,landing,1
U01405,49,2,<3L,mobile,direct,PLT_05,2025-05-25,0,2,details,1
U01406,35,2,7-15L,tablet,google_ads,PLT_01,2025-05-28,0,0,landing,1
U01407,51,3,3-7L,mobile,social_media,PLT_09,2025-05-10,0,1,fd_view,2
U01408,24,3,7-15L,desktop,organic,PLT_11,2024-12-27,0,2,details,1
U01409,28,2,<3L,mobile,organic,PLT_09,2025-05-08,0,1,fd_view,1
U01410,30,3,<3L,mobile,organic,PLT_08,2025-03-08,0,1,fd_view,1
U01411,31,1,3-7L,desktop,google_ads,PLT_05,2025-05-21,0,2,details,1
U01412,25,1,>15L,mobile,direct,PLT_14,2024-08-01,0,3,kyc,1
U01413,52,1,7-15L,mobile,organic,PLT_03,2025-04-12,0,1,fd_view,1
U01414,34,1,3-7L,mobile,partner_referral,PLT_08,2024-08-19,1,4,deposit,2
U01415,42,2,3-7L,mobile,google_ads,PLT_01,2024-06-19,0,1,fd_view,1
U01416,31,3,<3L,mobile,direct,PLT_03,2025-05-31,0,0,landing,1
U01417,22,1,>15L,desktop,organic,PLT_12,2025-03-19,0,3,kyc,1
U01418,41,1,7-15L,mobile,google_ads,PLT_11,2025-05-30,0,1,fd_view,1
U01419,22,2,3-7L,mobile,organic,PLT_07,2024-08-18,1,4,deposit,1
U01420,37,3,3-7L,mobile,google_ads,PLT_14,2025-03-06,0,3,kyc,1
U01421,22,2,<3L,desktop,google_ads,PLT_15,2025-05-23,0,2,details,1
U01422,61,2,>15L,desktop,direct,PLT_04,2025-05-18,0,2,details,2
U01423,48,1,<3L,mobile,partner_referral,PLT_07,2025-04-04,0,1,fd_view,1
U01424,39,1,7-15L,mobile,partner_referral,PLT_12,2024-06-28,0,2,details,1
U01425,53,3,<3L,tablet,partner_referral,PLT_11,2025-01-11,0,3,kyc,1
U01426,27,3,7-15L,mobile,organic,PLT_13,2024-10-02,0,1,fd_view,2
U01427,44,1,7-15L,desktop,google_ads,PLT_14,2025-04-08,0,0,landing,1
U01428,40,3,7-15L,desktop,direct,PLT_05,2025-05-27,0,3,kyc,1
U01429,41,2,7-15L,desktop,social_media,PLT_06,2024-06-01,0,2,details,2
U01430,53,3,>15L,mobile,direct,PLT_14,2025-05-30,0,2,details,1
U01431,46,2,<3L,desktop,social_media,PLT_07,2024-06-13,0,0,landing,1
U01432,41,2,3-7L,desktop,organic,PLT_15,2025-04-07,0,2,details,1
U01433,22,2,<3L,desktop,google_ads,PLT_13,2025-05-31,0,3,kyc,1
U01434,26,2,>15L,mobile,organic,PLT_10,2025-01-12,0,3,kyc,1
U01435,36,1,3-7L,mobile,google_ads,PLT_12,2024-06-01,0,3,kyc,2
U01436,39,1,7-15L,mobile,organic,PLT_07,2024-06-01,0,3,kyc,2
U01437,24,2,7-15L,mobile,google_ads,PLT_07,2025-05-11,0,2,details,1
U01438,66,3,<3L,desktop,social_media,PLT_07,2025-05-09,0,1,fd_view,1
U01439,56,1,<3L,mobile,direct,PLT_11,2025-02-21,1,4,deposit,1
U01440,45,2,3-7L,mobile,social_media,PLT_13,2025-01-31,0,1,fd_view,1
U01441,38,3,3-7L,mobile,direct,PLT_13,2024-12-22,0,1,fd_view,1
U01442,35,1,<3L,desktop,organic,PLT_07,2025-05-09,1,4,deposit,2
U01443,26,2,<3L,tablet,organic,PLT_03,2024-06-01,0,3,kyc,2
U01444,38,2,>15L,mobile,social_media,PLT_15,2025-01-30,0,3,kyc,3
U01445,41,3,>15L,mobile,google_ads,PLT_12,2024-10-19,0,3,kyc,2
U01446,23,1,3-7L,mobile,google_ads,PLT_03,2025-02-28,1,4,deposit,2
U01447,42,2,3-7L,desktop,google_ads,PLT_07,2025-03-29,0,1,fd_view,1
U01448,36,3,<3L,desktop,google_ads,PLT_14,2024-06-01,0,3,kyc,2
U01449,22,3,7-15L,tablet,partner_referral,PLT_02,2025-02-17,0,1,fd_view,1
U01450,27,2,7-15L,mobile,google_ads,PLT_14,2024-10-03,0,2,details,1
U01451,33,2,<3L,tablet,partner_referral,PLT_02,2024-06-01,0,2,details,2
U01452,60,2,<3L,mobile,social_media,PLT_03,2025-01-17,0,0,landing,1
U01453,44,3,7-15L,desktop,google_ads,PLT_14,2025-02-26,1,4,deposit,1
U01454,22,2,7-15L,mobile,google_ads,PLT_04,2025-05-31,0,3,kyc,1
U01455,43,1,<3L,desktop,organic,PLT_06,2025-05-28,0,3,kyc,1
U01456,22,3,7-15L,mobile,google_ads,PLT_13,2025-05-06,1,4,deposit,2
U01457,50,2,3-7L,desktop,social_media,PLT_08,2025-05-08,1,4,deposit,1
U01458,32,2,3-7L,desktop,social_media,PLT_10,2025-04-27,1,4,deposit,2
U01459,36,1,7-15L,mobile,social_media,PLT_10,2025-04-19,1,4,deposit,1
U01460,53,2,7-15L,mobile,google_ads,PLT_07,2025-04-09,0,2,details,1
U01461,22,2,3-7L,desktop,partner_referral,PLT_04,2025-03-28,0,1,fd_view,1
U01462,22,2,>15L,mobile,partner_referral,PLT_02,2025-05-20,0,2,details,2
U01463,30,1,3-7L,mobile,google_ads,PLT_02,2025-05-27,0,3,kyc,1
U01464,50,2,7-15L,mobile,partner_referral,PLT_15,2025-01-18,1,4,deposit,1
U01465,22,3,3-7L,desktop,google_ads,PLT_04,2025-03-01,0,1,fd_view,1
U01466,22,1,>15L,mobile,partner_referral,PLT_06,2025-03-23,1,4,deposit,2
U01467,32,3,>15L,mobile,social_media,PLT_03,2025-02-01,0,3,kyc,3
U01468,44,2,<3L,mobile,organic,PLT_06,2024-11-02,1,4,deposit,2
U01469,52,3,>15L,mobile,social_media,PLT_05,2025-03-27,0,2,details,1
U01470,32,3,7-15L,desktop,organic,PLT_05,2025-01-30,0,2,details,1
U01471,33,2,7-15L,tablet,organic,PLT_02,2024-06-01,0,1,fd_view,2
U01472,51,3,<3L,desktop,direct,PLT_08,2024-10-25,0,3,kyc,2
U01473,22,3,7-15L,mobile,direct,PLT_05,2025-03-27,1,4,deposit,2
U01474,33,2,>15L,tablet,organic,PLT_11,2025-01-28,0,3,kyc,2
U01475,40,2,3-7L,mobile,google_ads,PLT_02,2025-05-09,0,1,fd_view,1
U01476,43,2,>15L,mobile,organic,PLT_07,2025-02-23,0,3,kyc,1
U01477,31,3,<3L,tablet,google_ads,PLT_13,2024-06-01,0,0,landing,1
U01478,38,3,<3L,desktop,social_media,PLT_15,2025-03-06,0,1,fd_view,1
U01479,22,3,3-7L,desktop,direct,PLT_09,2024-07-21,0,3,kyc,3
U01480,30,2,3-7L,desktop,partner_referral,PLT_09,2025-03-31,0,1,fd_view,2
U01481,43,3,7-15L,mobile,google_ads,PLT_01,2024-06-01,0,2,details,1
U01482,26,1,<3L,mobile,partner_referral,PLT_07,2025-02-18,1,4,deposit,1
U01483,38,2,>15L,desktop,google_ads,PLT_09,2025-05-27,1,4,deposit,1
U01484,43,1,<3L,mobile,direct,PLT_06,2025-02-15,0,3,kyc,3
U01485,33,2,<3L,mobile,direct,PLT_01,2025-04-24,0,2,details,1
U01486,40,2,<3L,desktop,partner_referral,PLT_02,2025-05-29,0,3,kyc,2
U01487,26,2,3-7L,desktop,google_ads,PLT_04,2024-11-07,0,2,details,1
U01488,35,2,>15L,mobile,google_ads,PLT_14,2025-04-24,0,0,landing,1
U01489,45,2,7-15L,desktop,organic,PLT_04,2024-11-22,0,1,fd_view,1
U01490,39,2,7-15L,desktop,social_media,PLT_02,2025-04-22,0,0,landing,1
U01491,30,1,<3L,desktop,google_ads,PLT_08,2025-05-07,0,1,fd_view,1
U01492,40,2,3-7L,mobile,google_ads,PLT_02,2024-06-01,1,4,deposit,1
U01493,46,1,3-7L,mobile,google_ads,PLT_03,2025-04-09,0,0,landing,1
U01494,22,1,3-7L,mobile,social_media,PLT_14,2025-02-11,0,2,details,1
U01495,51,2,<3L,mobile,organic,PLT_04,2025-02-09,0,2,details,1
U01496,33,2,7-15L,mobile,direct,PLT_09,2025-02-23,0,2,details,2
U01497,43,2,3-7L,mobile,direct,PLT_10,2024-08-10,0,3,kyc,2
U01498,52,2,7-15L,mobile,direct,PLT_01,2025-01-18,0,1,fd_view,1
U01499,22,2,3-7L,tablet,google_ads,PLT_08,2025-03-31,0,0,landing,1
U01500,29,3,<3L,mobile,google_ads,PLT_12,2024-10-07,0,2,details,2
U01501,34,2,7-15L,desktop,google_ads,PLT_15,2025-05-09,1,4,deposit,3
U01502,28,2,<3L,desktop,google_ads,PLT_14,2025-02-27,1,4,deposit,1
U01503,58,1,>15L,mobile,organic,PLT_05,2024-06-06,0,1,fd_view,1
U01504,27,2,7-15L,tablet,partner_referral,PLT_07,2025-02-04,0,2,details,1
U01505,31,2,<3L,desktop,google_ads,PLT_08,2024-11-10,0,3,kyc,1
U01506,40,2,>15L,mobile,direct,PLT_15,2025-01-25,0,3,kyc,2
U01507,23,2,3-7L,desktop,organic,PLT_05,2024-10-25,0,0,landing,1
U01508,33,2,<3L,mobile,partner_referral,PLT_08,2024-06-20,0,0,landing,1
U01509,41,2,7-15L,desktop,social_media,PLT_10,2025-04-24,1,4,deposit,3
U01510,34,3,3-7L,mobile,social_media,PLT_11,2025-05-10,0,2,details,2
U01511,36,3,7-15L,desktop,direct,PLT_08,2025-03-14,1,4,deposit,2
U01512,31,3,7-15L,mobile,social_media,PLT_09,2025-01-07,1,4,deposit,1
U01513,22,3,>15L,desktop,direct,PLT_02,2025-05-02,1,4,deposit,1
U01514,41,1,3-7L,mobile,google_ads,PLT_03,2025-05-31,0,0,landing,1
U01515,59,1,3-7L,desktop,partner_referral,PLT_01,2025-04-12,0,0,landing,1
U01516,38,1,7-15L,desktop,organic,PLT_04,2024-06-01,0,2,details,3
U01517,40,2,<3L,mobile,organic,PLT_15,2025-01-10,0,3,kyc,1
U01518,46,3,3-7L,desktop,google_ads,PLT_15,2025-04-01,0,1,fd_view,2
U01519,22,1,3-7L,mobile,organic,PLT_05,2025-05-07,0,0,landing,1
U01520,58,3,<3L,desktop,google_ads,PLT_11,2025-04-10,0,2,details,1
U01521,40,1,3-7L,mobile,organic,PLT_01,2025-05-10,0,3,kyc,1
U01522,57,3,>15L,desktop,organic,PLT_08,2025-05-19,0,1,fd_view,1
U01523,29,2,>15L,desktop,direct,PLT_02,2024-08-21,0,0,landing,1
U01524,59,1,<3L,mobile,organic,PLT_01,2024-06-01,0,2,details,2
U01525,47,2,<3L,mobile,social_media,PLT_02,2025-05-11,0,3,kyc,3
U01526,44,1,3-7L,mobile,organic,PLT_15,2025-05-26,0,2,details,1
U01527,40,1,>15L,desktop,direct,PLT_13,2025-04-14,1,4,deposit,2
U01528,35,2,<3L,mobile,direct,PLT_05,2025-03-19,1,4,deposit,1
U01529,52,3,7-15L,mobile,social_media,PLT_09,2025-05-05,0,1,fd_view,1
U01530,39,2,<3L,desktop,social_media,PLT_09,2025-04-19,0,2,details,2
U01531,22,2,7-15L,mobile,organic,PLT_02,2025-05-06,0,0,landing,1
U01532,24,2,3-7L,desktop,direct,PLT_02,2024-12-05,0,1,fd_view,2
U01533,35,3,7-15L,mobile,direct,PLT_03,2025-01-03,0,2,details,2
U01534,41,1,<3L,mobile,direct,PLT_07,2025-02-01,0,2,details,1
U01535,37,2,7-15L,desktop,social_media,PLT_11,2025-04-04,1,4,deposit,2
U01536,52,1,<3L,mobile,google_ads,PLT_03,2024-08-18,0,1,fd_view,1
U01537,22,1,7-15L,mobile,direct,PLT_01,2024-06-01,0,1,fd_view,1
U01538,39,2,>15L,desktop,google_ads,PLT_14,2025-05-10,0,1,fd_view,1
U01539,22,1,<3L,mobile,partner_referral,PLT_14,2025-05-02,0,0,landing,1
U01540,47,2,>15L,tablet,organic,PLT_14,2025-03-04,0,2,details,1
U01541,36,3,3-7L,tablet,direct,PLT_06,2025-05-21,0,2,details,1
U01542,43,1,<3L,mobile,organic,PLT_03,2025-03-25,0,2,details,1
U01543,27,2,3-7L,mobile,google_ads,PLT_01,2025-02-17,0,2,details,1
U01544,53,1,<3L,desktop,partner_referral,PLT_14,2025-03-05,1,4,deposit,1
U01545,50,3,7-15L,mobile,social_media,PLT_13,2025-04-14,0,1,fd_view,1
U01546,45,2,7-15L,mobile,partner_referral,PLT_04,2025-02-28,0,1,fd_view,1
U01547,36,3,<3L,desktop,google_ads,PLT_13,2024-06-01,0,1,fd_view,1
U01548,44,2,3-7L,mobile,organic,PLT_01,2025-05-05,0,3,kyc,1
U01549,29,1,7-15L,desktop,social_media,PLT_01,2025-01-25,0,2,details,3
U01550,48,2,>15L,mobile,direct,PLT_12,2025-05-27,0,2,details,1
U01551,57,3,3-7L,mobile,social_media,PLT_02,2025-05-24,0,1,fd_view,1
U01552,50,2,>15L,mobile,google_ads,PLT_10,2025-02-25,0,2,details,2
U01553,29,3,3-7L,tablet,direct,PLT_08,2025-05-19,0,3,kyc,1
U01554,42,3,3-7L,desktop,google_ads,PLT_02,2025-05-30,1,4,deposit,1
U01555,22,1,7-15L,desktop,partner_referral,PLT_11,2025-05-10,0,2,details,2
U01556,44,1,3-7L,mobile,google_ads,PLT_02,2025-02-22,1,4,deposit,2
U01557,43,2,3-7L,mobile,google_ads,PLT_15,2025-01-07,0,3,kyc,1
U01558,22,2,3-7L,mobile,social_media,PLT_11,2025-05-05,0,2,details,2
U01559,24,3,7-15L,mobile,partner_referral,PLT_11,2025-01-20,0,0,landing,1
U01560,34,3,7-15L,desktop,google_ads,PLT_10,2025-05-08,0,2,details,1
U01561,34,2,3-7L,desktop,google_ads,PLT_10,2025-02-07,0,2,details,3
U01562,23,1,3-7L,mobile,organic,PLT_08,2025-03-30,0,1,fd_view,3
U01563,42,3,3-7L,tablet,partner_referral,PLT_12,2025-01-25,0,2,details,1
U01564,41,1,3-7L,mobile,google_ads,PLT_06,2024-06-01,0,1,fd_view,1
U01565,35,3,<3L,tablet,organic,PLT_12,2024-07-03,0,3,kyc,1
U01566,28,2,7-15L,mobile,social_media,PLT_11,2025-05-31,0,2,details,1
U01567,50,2,3-7L,mobile,social_media,PLT_04,2024-09-15,1,4,deposit,1
U01568,57,1,3-7L,mobile,social_media,PLT_03,2025-05-24,0,3,kyc,2
U01569,32,2,<3L,mobile,partner_referral,PLT_01,2024-06-01,0,3,kyc,1
U01570,30,2,<3L,desktop,direct,PLT_11,2025-04-23,0,1,fd_view,2
U01571,43,2,>15L,mobile,direct,PLT_03,2025-04-05,1,4,deposit,1
U01572,33,1,3-7L,mobile,social_media,PLT_12,2025-05-21,1,4,deposit,3
U01573,36,3,<3L,desktop,partner_referral,PLT_14,2025-05-18,0,2,details,1
U01574,46,3,3-7L,desktop,google_ads,PLT_09,2024-12-28,0,2,details,2
U01575,22,1,3-7L,desktop,direct,PLT_05,2024-06-20,0,1,fd_view,1
U01576,53,1,<3L,mobile,google_ads,PLT_13,2025-02-08,0,1,fd_view,1
U01577,38,1,3-7L,desktop,google_ads,PLT_06,2025-01-02,0,1,fd_view,1
U01578,33,2,3-7L,desktop,google_ads,PLT_05,2024-12-11,0,1,fd_view,1
U01579,36,2,3-7L,mobile,organic,PLT_01,2025-04-26,0,0,landing,1
U01580,37,2,3-7L,mobile,direct,PLT_10,2025-05-27,1,4,deposit,2
U01581,22,1,3-7L,mobile,partner_referral,PLT_01,2025-05-31,0,0,landing,1
U01582,55,2,>15L,mobile,partner_referral,PLT_04,2025-04-11,1,4,deposit,2
U01583,38,2,3-7L,mobile,social_media,PLT_15,2025-04-29,1,4,deposit,2
U01584,43,2,3-7L,mobile,google_ads,PLT_03,2025-05-25,1,4,deposit,1
U01585,49,3,<3L,desktop,organic,PLT_11,2025-05-09,0,0,landing,1
U01586,25,1,3-7L,desktop,partner_referral,PLT_08,2025-05-17,1,4,deposit,1
U01587,43,2,7-15L,tablet,social_media,PLT_12,2024-08-10,0,2,details,2
U01588,34,2,<3L,desktop,google_ads,PLT_12,2025-05-14,0,2,details,1
U01589,48,2,7-15L,mobile,social_media,PLT_07,2025-03-01,0,0,landing,2
U01590,22,3,<3L,desktop,google_ads,PLT_15,2025-02-14,0,3,kyc,1
U01591,36,2,3-7L,desktop,google_ads,PLT_11,2025-02-27,1,4,deposit,3
U01592,30,3,7-15L,mobile,organic,PLT_15,2025-05-20,0,2,details,1
U01593,43,1,3-7L,desktop,google_ads,PLT_07,2025-04-16,0,3,kyc,1
U01594,43,1,3-7L,tablet,social_media,PLT_15,2025-05-26,0,2,details,1
U01595,29,3,<3L,mobile,social_media,PLT_08,2025-04-02,0,3,kyc,1
U01596,29,2,7-15L,tablet,google_ads,PLT_14,2025-05-07,1,4,deposit,1
