user_id,age,city_tier,income_bracket,device_type,referral_source,platform_id,registration_date,converted,max_stage_reached,max_stage_name,funnel_attempts,income_num,device_mobile,device_desktop,referral_paid,referral_partner,max_stage_idx,total_events,funnel_attempts_feat,has_reentry,session_hour_mean,session_hour_std,evening_session_ratio,weekday_ratio,time_on_landing,time_on_fd_view,time_on_details,time_on_kyc,total_time_in_funnel,avg_scroll_depth,details_max_scroll,kyc_attempts,kyc_avg_time,n_devices_used,device_switched,avg_stage_gap_sec,fastest_transition_sec,n_fds_booked,avg_fd_amount,total_fd_amount,avg_tenor,avg_rate,n_banks,income_midpoint,amount_to_income_ratio,mobile_kyc_friction,high_income_engagement,tier3_mobile,reentry_details_time,evening_details_depth,segment,segment_name
U00070,22,3,>15L,mobile,google_ads,PLT_01,2024-11-07,0,1,fd_view,1,4,1,0,1,0,1,2,1,0,22.0,0.0,0.0,1.0,35.0,64.0,0.0,0.0,99,49.75,0.0,0,0.0,1,0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,99,1,0.0,0.0,0,🟡 Hesitant Comparers
U00071,49,3,3-7L,desktop,google_ads,PLT_09,2025-03-25,0,1,fd_view,1,2,0,1,1,0,1,2,1,0,17.0,0.0,0.0,1.0,22.0,5.0,0.0,0.0,27,18.549999999999997,0.0,0,0.0,1,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00072,29,1,7-15L,mobile,google_ads,PLT_03,2024-12-28,0,2,details,1,3,1,0,1,0,2,3,1,0,23.0,0.0,0.0,1.0,9.0,127.0,190.0,0.0,326,65.33333333333333,80.6,0,0.0,1,0,19.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,326,0,0.0,0.0,2,🔵 Exploring Newcomers
U00073,60,1,<3L,mobile,google_ads,PLT_02,2025-04-25,0,1,fd_view,1,1,1,0,1,0,1,2,1,0,18.0,0.0,1.0,0.0,78.0,18.0,0.0,0.0,96,36.2,0.0,0,0.0,1,0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00074,50,3,7-15L,desktop,google_ads,PLT_09,2025-05-20,0,3,kyc,2,3,0,1,1,0,3,6,2,1,6.0,1.5491933384829668,0.0,0.0,18.5,17.0,53.0,152.0,276,48.48333333333333,30.4,1,152.0,1,0,19445.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,276,0,53.0,0.0,1,🟢 High-Value Converters
U00075,32,3,7-15L,mobile,direct,PLT_07,2025-04-10,0,2,details,1,3,1,0,0,0,2,3,1,0,2.0,0.0,0.0,1.0,5.0,3.0,37.0,0.0,45,60.666666666666664,54.0,0,0.0,1,0,12.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,45,1,0.0,0.0,0,🟡 Hesitant Comparers
U00076,53,3,3-7L,desktop,organic,PLT_05,2025-04-01,1,4,deposit,3,2,0,1,0,0,4,8,3,1,2.875,8.131727983645296,0.0,0.625,22.666666666666668,13.0,17.0,136.0,465,52.912499999999994,30.9,1,136.0,1,0,73542.85714285714,5.0,3.0,117806.33333333333,353419.0,18.0,7.79,3.0,500000,0.23561266666666666,0,0,0,17.0,0.0,1,🟢 High-Value Converters
U00077,38,3,3-7L,tablet,social_media,PLT_12,2025-05-30,0,3,kyc,2,2,0,0,1,0,3,6,2,1,3.3333333333333335,1.0327955589886444,0.0,1.0,87.5,35.5,57.0,46.0,349,58.01666666666667,91.7,1,46.0,1,0,18729.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,57.0,0.0,2,🔵 Exploring Newcomers
U00078,48,1,<3L,mobile,organic,PLT_06,2024-11-11,0,0,landing,2,1,1,0,0,0,0,2,2,1,5.0,1.4142135623730951,0.0,0.5,18.5,0.0,0.0,0.0,37,31.799999999999997,0.0,0,0.0,2,1,180000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00079,43,2,>15L,mobile,google_ads,PLT_12,2025-04-09,0,2,details,2,4,1,0,1,0,2,6,2,1,12.0,12.049896265113654,0.0,0.5,17.0,85.0,64.0,0.0,332,52.416666666666664,63.2,0,0.0,1,0,18730.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,332,0,64.0,0.0,0,🟡 Hesitant Comparers
U00080,27,1,7-15L,desktop,organic,PLT_11,2025-02-17,1,4,deposit,1,3,0,1,0,0,4,5,1,0,6.0,0.0,0.0,1.0,23.0,45.0,23.0,5.0,108,54.3,95.5,1,5.0,1,0,18.5,4.0,1.0,146107.0,146107.0,3.0,7.76,1.0,1100000,0.13282454545454545,0,108,0,0.0,0.0,2,🔵 Exploring Newcomers
U00081,30,3,>15L,desktop,google_ads,PLT_04,2025-05-23,0,1,fd_view,2,4,0,1,1,0,1,4,2,1,3.5,1.7320508075688772,0.0,0.5,34.5,15.5,0.0,0.0,100,40.45,0.0,0,0.0,1,0,54009.666666666664,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,100,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00082,50,2,3-7L,tablet,social_media,PLT_01,2025-05-09,0,1,fd_view,1,2,0,0,1,0,1,2,1,0,18.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,22,45.05,0.0,0,0.0,1,0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00083,33,2,7-15L,desktop,direct,PLT_04,2024-09-10,0,0,landing,1,3,0,1,0,0,0,1,1,0,20.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,19,33.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,19,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00084,33,1,7-15L,mobile,google_ads,PLT_09,2025-02-09,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,4.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,17,47.2,0.0,0,0.0,1,0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,17,0,0.0,0.0,0,🟡 Hesitant Comparers
U00085,26,2,7-15L,desktop,google_ads,PLT_01,2024-06-06,0,2,details,1,3,0,1,1,0,2,3,1,0,0.0,0.0,0.0,1.0,45.0,67.0,131.0,0.0,243,46.26666666666667,64.4,0,0.0,1,0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,243,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00086,43,2,>15L,mobile,google_ads,PLT_10,2024-06-01,1,4,deposit,2,4,1,0,1,0,4,8,2,1,18.375,0.5175491695067657,1.0,1.0,8.5,45.0,6.0,251.0,428,52.4875,68.1,1,251.0,1,0,11836.714285714286,2.0,1.0,435279.0,435279.0,24.0,8.42,1.0,2000000,0.2176395,1,428,0,6.0,68.1,1,🟢 High-Value Converters
U00087,62,3,3-7L,mobile,direct,PLT_03,2025-04-07,0,2,details,1,2,1,0,0,0,2,3,1,0,4.0,0.0,0.0,1.0,16.0,5.0,183.0,0.0,204,60.23333333333333,64.6,0,0.0,1,0,9.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,2,🔵 Exploring Newcomers
U00088,25,2,<3L,mobile,social_media,PLT_15,2025-04-20,0,0,landing,1,1,1,0,1,0,0,1,1,0,19.0,0.0,1.0,1.0,60.0,0.0,0.0,0.0,60,19.2,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00089,38,3,7-15L,mobile,partner_referral,PLT_15,2024-10-10,1,4,deposit,1,3,1,0,0,1,4,5,1,0,6.0,0.0,0.0,0.0,8.0,9.0,21.0,33.0,124,58.879999999999995,61.3,1,33.0,1,0,20.5,3.0,2.0,122501.5,245003.0,30.0,7.345,2.0,1100000,0.111365,1,124,1,0.0,0.0,2,🔵 Exploring Newcomers
U00090,54,2,7-15L,desktop,social_media,PLT_05,2024-06-01,1,4,deposit,1,3,0,1,1,0,4,5,1,0,20.0,0.0,1.0,1.0,86.0,12.0,71.0,93.0,333,53.379999999999995,39.6,1,93.0,1,0,17.5,5.0,2.0,75869.5,151739.0,4.5,7.470000000000001,2.0,1100000,0.06897227272727273,0,333,0,0.0,39.6,2,🔵 Exploring Newcomers
U00091,37,1,3-7L,mobile,social_media,PLT_07,2025-02-02,0,0,landing,1,2,1,0,1,0,0,1,1,0,5.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,67,23.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00092,43,3,<3L,mobile,organic,PLT_09,2024-11-23,0,0,landing,1,1,1,0,0,0,0,1,1,0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5,36.9,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00093,25,3,3-7L,mobile,google_ads,PLT_06,2024-12-01,1,4,deposit,3,2,1,0,1,0,4,9,3,1,8.333333333333334,11.0,0.0,1.0,9.333333333333334,15.0,158.5,6.0,423,57.82222222222222,56.3,1,6.0,1,0,65709.0,3.0,2.0,108843.5,217687.0,9.0,8.105,2.0,500000,0.217687,1,0,1,158.5,0.0,1,🟢 High-Value Converters
U00094,43,2,3-7L,desktop,direct,PLT_03,2025-04-10,1,4,deposit,1,2,0,1,0,0,4,5,1,0,1.0,0.0,0.0,0.0,88.0,7.0,58.0,576.0,760,70.06,91.1,1,576.0,1,0,27.333333333333332,6.0,1.0,64042.0,64042.0,36.0,8.4,1.0,500000,0.128084,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00095,35,3,3-7L,desktop,social_media,PLT_13,2025-02-19,1,4,deposit,1,2,0,1,1,0,4,5,1,0,19.0,0.0,1.0,0.0,33.0,41.0,165.0,104.0,420,73.44,86.1,1,104.0,1,0,16.75,4.0,2.0,90133.5,180267.0,15.0,7.475,2.0,500000,0.180267,0,0,0,0.0,86.1,2,🔵 Exploring Newcomers
U00096,49,2,7-15L,mobile,partner_referral,PLT_07,2024-10-30,0,2,details,2,3,1,0,0,1,2,4,2,1,21.25,0.5,0.75,0.75,13.5,3.0,95.0,0.0,125,64.69999999999999,62.4,0,0.0,1,0,116400.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,125,0,95.0,46.8,0,🟡 Hesitant Comparers
U00097,52,2,7-15L,mobile,partner_referral,PLT_15,2025-01-13,0,0,landing,1,3,1,0,0,1,0,1,1,0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7,91.1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,7,0,0.0,0.0,0,🟡 Hesitant Comparers
U00098,69,2,<3L,mobile,google_ads,PLT_14,2025-05-30,0,3,kyc,2,1,1,0,1,0,3,7,2,1,20.428571428571427,0.5345224838248489,1.0,1.0,24.5,36.0,70.0,100.0,361,56.957142857142856,74.1,1,100.0,2,1,42608.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,1,0,0,70.0,74.1,1,🟢 High-Value Converters
U00099,44,1,3-7L,tablet,partner_referral,PLT_04,2025-04-13,0,3,kyc,1,2,0,0,0,1,3,4,1,0,17.0,0.0,0.0,0.0,5.0,40.0,13.0,191.0,249,65.875,72.9,1,191.0,1,0,15.333333333333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00100,41,1,3-7L,desktop,social_media,PLT_03,2025-05-14,1,4,deposit,1,2,0,1,1,0,4,5,1,0,5.0,0.0,0.0,1.0,98.0,23.0,72.0,8.0,285,64.44,77.9,1,8.0,1,0,17.25,9.0,1.0,66235.0,66235.0,24.0,6.51,1.0,500000,0.13247,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00101,40,1,<3L,mobile,google_ads,PLT_14,2025-05-01,1,4,deposit,1,1,1,0,1,0,4,5,1,0,20.0,0.0,1.0,1.0,16.0,19.0,248.0,149.0,562,56.379999999999995,57.8,1,149.0,1,0,23.25,10.0,2.0,35469.5,70939.0,15.0,7.01,2.0,150000,0.23646333333333333,1,0,0,0.0,57.8,2,🔵 Exploring Newcomers
U00102,33,2,7-15L,desktop,social_media,PLT_07,2024-08-22,1,4,deposit,2,3,0,1,1,0,4,6,2,1,19.166666666666668,0.40824829046386274,1.0,1.0,76.0,3.0,245.0,84.0,550,44.949999999999996,47.3,1,84.0,1,0,35280.0,5.0,3.0,101472.66666666667,304418.0,20.0,7.69,3.0,1100000,0.0922478787878788,0,550,0,245.0,47.3,1,🟢 High-Value Converters
U00103,42,2,>15L,mobile,direct,PLT_11,2025-05-28,0,1,fd_view,1,4,1,0,0,0,1,2,1,0,23.0,0.0,0.0,1.0,66.0,28.0,0.0,0.0,94,28.45,0.0,0,0.0,1,0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,94,0,0.0,0.0,0,🟡 Hesitant Comparers
U00104,34,2,3-7L,desktop,organic,PLT_11,2025-05-03,1,4,deposit,2,2,0,1,0,0,4,7,2,1,0.2857142857142857,0.4879500364742666,0.0,0.7142857142857143,36.0,35.5,182.0,54.0,383,63.971428571428575,84.4,1,54.0,1,0,13811.5,9.0,3.0,97467.66666666667,292403.0,14.0,7.573333333333333,2.0,500000,0.19493533333333335,0,0,0,182.0,0.0,1,🟢 High-Value Converters
U00105,40,3,7-15L,mobile,google_ads,PLT_07,2025-04-18,1,4,deposit,1,3,1,0,1,0,4,5,1,0,3.0,0.0,0.0,1.0,5.0,72.0,54.0,18.0,299,41.08,48.3,1,18.0,1,0,22.5,4.0,4.0,79009.5,316038.0,18.0,7.965,3.0,1100000,0.07182681818181819,1,299,1,0.0,0.0,2,🔵 Exploring Newcomers
U00106,53,1,>15L,mobile,google_ads,PLT_04,2025-02-06,0,2,details,2,4,1,0,1,0,2,5,2,1,7.4,0.5477225575051663,0.0,1.0,19.0,48.0,190.0,0.0,324,58.17999999999999,39.3,0,0.0,1,0,85510.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,324,0,190.0,0.0,2,🔵 Exploring Newcomers
U00107,25,2,7-15L,mobile,social_media,PLT_12,2025-03-02,1,4,deposit,1,3,1,0,1,0,4,5,1,0,20.0,0.0,1.0,1.0,5.0,6.0,111.0,6.0,135,55.120000000000005,50.0,1,6.0,1,0,12.75,4.0,5.0,63701.6,318508.0,24.0,7.776000000000001,3.0,1100000,0.05791054545454545,1,135,0,0.0,50.0,2,🔵 Exploring Newcomers
U00108,51,3,<3L,mobile,google_ads,PLT_07,2025-05-03,0,1,fd_view,2,1,1,0,1,0,1,3,2,1,21.0,0.0,1.0,0.3333333333333333,18.0,9.0,0.0,0.0,45,66.60000000000001,0.0,0,0.0,1,0,172800.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00109,53,1,>15L,tablet,partner_referral,PLT_11,2025-05-11,1,4,deposit,3,4,0,0,0,1,4,11,3,1,3.272727272727273,0.7862453931068963,0.0,1.0,9.0,32.0,121.0,20.0,417,43.518181818181816,86.7,2,20.0,2,1,69848.8,1.0,2.0,190691.0,381382.0,12.0,8.129999999999999,2.0,2000000,0.0953455,0,417,0,121.0,0.0,1,🟢 High-Value Converters
U00110,36,1,3-7L,mobile,direct,PLT_14,2025-04-30,0,3,kyc,1,2,1,0,0,0,3,4,1,0,19.0,0.0,1.0,1.0,22.0,17.0,41.0,129.0,209,48.375,38.2,1,129.0,1,0,12.666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,0,0.0,38.2,2,🔵 Exploring Newcomers
U00111,22,1,3-7L,desktop,google_ads,PLT_02,2025-03-10,0,2,details,1,2,0,1,1,0,2,3,1,0,18.0,0.0,1.0,1.0,36.0,3.0,27.0,0.0,66,65.26666666666667,81.2,0,0.0,1,0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,81.2,3,🔴 Dormant Drop-offs
U00112,30,1,<3L,desktop,direct,PLT_01,2025-04-25,0,2,details,1,1,0,1,0,0,2,3,1,0,22.0,0.0,0.0,1.0,7.0,10.0,119.0,0.0,136,48.23333333333333,47.3,0,0.0,1,0,20.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00113,53,3,3-7L,mobile,direct,PLT_12,2024-06-13,0,1,fd_view,2,2,1,0,0,0,1,3,2,1,20.333333333333332,0.5773502691896263,1.0,0.6666666666666666,15.0,42.0,0.0,0.0,72,26.333333333333332,0.0,0,0.0,1,0,88200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,1,0.0,0.0,0,🟡 Hesitant Comparers
U00114,37,3,<3L,mobile,organic,PLT_15,2025-03-19,0,2,details,3,1,1,0,0,0,2,6,3,1,5.166666666666667,1.4719601443879746,0.0,0.5,14.0,44.0,21.0,0.0,151,56.666666666666664,71.8,0,0.0,1,0,136085.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,1,21.0,0.0,0,🟡 Hesitant Comparers
U00115,26,2,<3L,mobile,google_ads,PLT_02,2025-05-25,0,1,fd_view,1,1,1,0,1,0,1,2,1,0,23.0,0.0,0.0,1.0,29.0,88.0,0.0,0.0,117,67.55,0.0,0,0.0,1,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00116,31,3,3-7L,desktop,direct,PLT_04,2024-12-27,0,2,details,1,2,0,1,0,0,2,3,1,0,19.0,0.0,1.0,0.0,5.0,26.0,10.0,0.0,41,72.3,84.3,0,0.0,1,0,14.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,84.3,3,🔴 Dormant Drop-offs
U00117,48,3,7-15L,mobile,direct,PLT_08,2025-04-15,0,2,details,1,3,1,0,0,0,2,3,1,0,20.0,0.0,1.0,1.0,32.0,40.0,51.0,0.0,123,55.03333333333334,55.5,0,0.0,1,0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,123,1,0.0,55.5,0,🟡 Hesitant Comparers
U00118,44,1,>15L,mobile,organic,PLT_03,2025-01-25,0,2,details,1,4,1,0,0,0,2,3,1,0,20.0,0.0,1.0,1.0,9.0,3.0,31.0,0.0,43,51.300000000000004,64.2,0,0.0,1,0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,43,0,0.0,64.2,0,🟡 Hesitant Comparers
U00119,35,3,3-7L,mobile,organic,PLT_15,2025-04-23,0,3,kyc,1,2,1,0,0,0,3,4,1,0,4.0,0.0,0.0,1.0,5.0,29.0,76.0,73.0,183,45.725,73.5,1,73.0,1,0,15.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,1,0,1,0.0,0.0,2,🔵 Exploring Newcomers
U00120,33,2,>15L,desktop,organic,PLT_10,2025-02-20,0,3,kyc,2,4,0,1,0,0,3,5,2,1,5.4,0.8944271909999157,0.0,0.2,5.0,8.0,121.0,45.0,184,43.26,56.8,1,45.0,1,0,88200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,184,0,121.0,0.0,2,🔵 Exploring Newcomers
U00121,33,3,>15L,mobile,direct,PLT_15,2024-12-06,0,0,landing,1,4,1,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13,32.5,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,13,1,0.0,0.0,0,🟡 Hesitant Comparers
U00122,26,3,7-15L,mobile,organic,PLT_06,2024-07-21,0,1,fd_view,1,3,1,0,0,0,1,2,1,0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,27,63.95,0.0,0,0.0,1,0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,27,1,0.0,0.0,0,🟡 Hesitant Comparers
U00123,57,2,<3L,mobile,partner_referral,PLT_06,2025-04-26,0,0,landing,1,1,1,0,0,1,0,1,1,0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,11,61.3,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00124,34,1,7-15L,mobile,social_media,PLT_13,2025-04-14,0,1,fd_view,1,3,1,0,1,0,1,2,1,0,6.0,0.0,0.0,1.0,10.0,47.0,0.0,0.0,57,62.3,0.0,0,0.0,1,0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,57,0,0.0,0.0,0,🟡 Hesitant Comparers
U00125,52,1,>15L,desktop,organic,PLT_09,2025-03-19,0,1,fd_view,2,4,0,1,0,0,1,3,2,1,7.0,0.0,0.0,1.0,115.5,6.0,0.0,0.0,237,44.13333333333333,0.0,0,0.0,1,0,43200.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,237,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00126,56,2,7-15L,mobile,partner_referral,PLT_09,2024-07-22,0,0,landing,1,3,1,0,0,1,0,1,1,0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,14,67.3,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,14,0,0.0,0.0,0,🟡 Hesitant Comparers
U00127,49,3,3-7L,desktop,google_ads,PLT_04,2024-08-28,1,4,deposit,1,2,0,1,1,0,4,5,1,0,8.0,0.0,0.0,1.0,60.0,5.0,406.0,390.0,883,42.42,46.4,1,390.0,1,0,18.5,9.0,2.0,52804.0,105608.0,30.0,8.045,2.0,500000,0.105608,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00128,32,3,3-7L,desktop,direct,PLT_09,2025-05-21,0,1,fd_view,1,2,0,1,0,0,1,2,1,0,0.0,0.0,0.0,1.0,5.0,68.0,0.0,0.0,73,51.25,0.0,0,0.0,1,0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00129,42,1,7-15L,desktop,google_ads,PLT_15,2025-05-16,0,0,landing,1,3,0,1,1,0,0,1,1,0,23.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,30,49.8,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,30,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00130,37,2,3-7L,desktop,social_media,PLT_15,2025-03-11,0,3,kyc,2,2,0,1,1,0,3,5,2,1,23.0,0.0,0.0,1.0,17.0,21.0,113.0,98.0,266,40.78,72.5,1,98.0,2,1,43200.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,113.0,0.0,2,🔵 Exploring Newcomers
U00131,27,2,<3L,mobile,social_media,PLT_13,2025-05-19,0,3,kyc,1,1,1,0,1,0,3,4,1,0,5.0,0.0,0.0,1.0,14.0,32.0,12.0,61.0,119,73.675,92.1,1,61.0,1,0,13.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,1,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00132,41,1,3-7L,mobile,google_ads,PLT_06,2025-04-12,0,1,fd_view,1,2,1,0,1,0,1,2,1,0,20.0,0.0,1.0,1.0,19.0,9.0,0.0,0.0,28,65.80000000000001,0.0,0,0.0,1,0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,0,🟡 Hesitant Comparers
U00133,23,1,7-15L,desktop,organic,PLT_02,2025-05-13,1,4,deposit,2,3,0,1,0,0,4,8,2,1,20.0,0.0,1.0,0.625,10.5,57.0,36.0,128.0,372,55.275,83.8,1,128.0,1,0,37039.142857142855,3.0,2.0,62683.5,125367.0,9.0,8.1,1.0,1100000,0.056985,0,372,0,36.0,83.8,1,🟢 High-Value Converters
U00134,52,2,>15L,mobile,google_ads,PLT_10,2025-01-31,0,0,landing,1,4,1,0,1,0,0,1,1,0,6.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25,27.4,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,25,0,0.0,0.0,0,🟡 Hesitant Comparers
U00135,32,3,<3L,desktop,google_ads,PLT_14,2024-06-08,0,1,fd_view,1,1,0,1,1,0,1,2,1,0,2.0,0.0,0.0,1.0,5.0,23.0,0.0,0.0,28,36.0,0.0,0,0.0,1,0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,150000,0.0,0,0,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00136,40,2,>15L,mobile,social_media,PLT_11,2024-06-01,0,0,landing,1,4,1,0,1,0,0,1,1,0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,8,58.9,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,8,0,0.0,0.0,0,🟡 Hesitant Comparers
U00137,41,2,3-7L,tablet,social_media,PLT_06,2025-04-06,0,3,kyc,1,2,0,0,1,0,3,4,1,0,8.0,0.0,0.0,1.0,16.0,10.0,70.0,102.0,198,59.325,42.6,1,102.0,1,0,17.333333333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,0,0,0,0.0,0.0,2,🔵 Exploring Newcomers
U00138,34,3,7-15L,desktop,google_ads,PLT_02,2025-02-12,0,0,landing,1,3,0,1,1,0,0,1,1,0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11,26.9,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,11,0,0.0,0.0,3,🔴 Dormant Drop-offs
U00139,45,2,7-15L,mobile,partner_referral,PLT_08,2024-10-12,1,4,deposit,2,3,1,0,0,1,4,6,2,1,5.166666666666667,0.40824829046386296,0.0,0.16666666666666666,29.5,28.0,36.0,6.0,281,57.31666666666666,34.4,1,6.0,1,0,35280.0,12.0,2.0,118363.5,236727.0,13.5,7.88,2.0,1100000,0.10760318181818182,1,281,0,36.0,0.0,2,🔵 Exploring Newcomers
U00140,32,3,7-15L,mobile,partner_referral,PLT_04,2025-05-18,0,1,fd_view,1,3,1,0,0,1,1,2,1,0,23.0,0.0,0.0,1.0,11.0,5.0,0.0,0.0,16,48.2,0.0,0,0.0,1,0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000,0.0,0,16,1,0.0,0.0,0,🟡 Hesitant Comparers
U00141,48,3,>15L,desktop,social_media,PLT_05,2025-01-12,0,0,landing,1,4,0,1,1,0,0,1,1,0,17.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,24,74.7,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0,24,0,0.0,0.0,3,🔴 Dormant Drop-offs
